time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781825.929388473,3.7095413208007812,39214893.1616175,30982.86467452448,36504681.88131749,4065182.3558898685,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,550.917,550.917,550.917,99.0,0.0,58.435546875,550.917,5
11781826.924718624,3.7095413208007812,39415858.09880676,31116.308456624774,36658356.98546023,4082295.7038141615,20.6375,20.6375,20.6375,20.6375,20.6375,20.6375,20.6375,20.6375,20.6375,20.6375,20.6375,100.0,100.0,100.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,650.242,650.242,650.242,100.0,0.0,58.435546875,650.242,5
11781827.925359,3.7095413208007812,39239611.912345566,30951.17962164666,36463817.46321391,4060631.6708024475,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,100.0,100.0,100.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,679.36,679.36,679.36,100.0,0.0,58.435546875,679.36,5
11781828.926203577,3.709552764892578,39264526.07151005,30945.863825037475,36456377.76989748,4063895.725809183,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,100.0,100.0,100.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,685.824,685.824,685.824,100.0,0.0,58.435546875,685.824,5
11781829.926423812,3.709552764892578,39321975.907446235,30965.180369964644,36479134.00197605,4066432.4274766743,20.675,20.675,20.675,20.675,20.675,20.675,20.675,20.675,20.675,20.675,20.675,100.0,100.0,100.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,685.646,685.646,685.646,100.0,0.0,58.435546875,685.646,5
11781830.926173076,3.709552764892578,39373456.35285347,30979.767750837364,36496318.95020615,4068348.082347857,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,595.866,595.866,595.866,99.0,0.0,58.435546875,595.866,5
11781831.925772004,3.709552764892578,39415103.30235682,30985.42739366016,36501807.86053273,4073057.5901851747,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,556.731,556.731,556.731,99.0,0.0,58.435546875,556.731,5
11781832.925832992,3.709575653076172,39432601.06125646,30972.1110546137,36484942.83477585,4071175.7047336325,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,22.150000000000002,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,556.559,556.559,556.559,99.0,0.0,58.435546875,556.559,5
11781833.926256785,3.709575653076172,39451234.85270495,30960.87900395554,36471711.55307672,4069699.290947268,20.5625,20.5625,20.5625,20.5625,20.5625,20.5625,20.5625,20.5625,20.5625,20.5625,20.5625,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,548.959,548.959,548.959,99.0,0.0,58.435546875,548.959,5
11781834.926557302,3.7095909118652344,39489034.861637436,30964.69457341399,36476206.268768795,4070200.8342115157,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,550.499,550.499,550.499,99.0,0.0,58.435546875,550.499,5
