time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781839.926916732,3.550983428955078,1846441.532119402,852.453055652397,260016.31927303752,532414.3680352673,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,550.187,550.187,550.187,99.0,0.0,58.435546875,550.187,5
11781840.927460859,3.550983428955078,1858865.5409269317,845.539918835592,257907.6654558946,528096.6483144509,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,11.2375,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,552.711,552.711,552.711,99.0,0.0,58.435546875,552.711,5
11781841.926436486,3.5509872436523438,1889239.2854797342,846.8675081046059,258312.60842952406,528925.8172604541,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,552.915,552.915,552.915,99.0,0.0,58.435546875,552.915,5
11781842.930659937,3.791362762451172,1907278.7018245335,882.2737599899217,256962.73049422045,542476.8754877987,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,0.0,0.0,0.0,0.0,0.0,0.0,5.947265625,5.947265625,5.947265625,260.025,260.025,260.025,0.0,0.0,5.947265625,260.025,5
11781843.938212952,4.567756652832031,1928902.9671403167,886.3057196894541,256113.57038569346,540684.2041475751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,11.236328125,11.236328125,11.236328125,129.477,129.477,129.477,17.0,0.0,11.236328125,129.477,5
11781844.926972294,4.572261810302734,1993358.6618307687,912.254338498022,260981.60481234765,550961.1657149561,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,362.315,362.315,362.315,100.0,0.0,76.517578125,362.315,5
11781845.92797468,4.572269439697266,1996381.8543546114,901.0967530387616,257789.59526402035,544222.4788907096,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,667.956,667.956,667.956,100.0,0.0,76.517578125,667.956,5
11781846.928675463,4.572269439697266,2024395.338193103,901.3683364070832,257867.2909902162,544386.5032015676,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,670.811,670.811,670.811,100.0,0.0,76.517578125,670.811,5
11781847.927987082,4.572288513183594,2054659.3894983374,902.6213478311163,258225.75783273162,545143.2665357668,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,678.882,678.882,678.882,100.0,0.0,76.517578125,678.882,5
11781848.927459868,4.572292327880859,2081773.540694474,902.4757981090836,258184.1183486173,545055.360958192,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,682.062,682.062,682.062,100.0,0.0,76.517578125,682.062,5
