time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,cpu_util_8,cpu_util_9,cpu_util_10,cpu_util_11,cpu_util_12,cpu_util_13,cpu_util_14,cpu_util_15,cpu_util_16,cpu_util_17,cpu_util_18,cpu_util_19,cpu_util_20,cpu_util_21,cpu_util_22,cpu_util_23,cpu_util_24,cpu_util_25,cpu_util_26,cpu_util_27,cpu_util_28,cpu_util_29,cpu_util_30,cpu_util_31,cpu_util_32,cpu_util_33,cpu_util_34,cpu_util_35,cpu_util_36,cpu_util_37,cpu_util_38,cpu_util_39,cpu_util_40,cpu_util_41,cpu_util_42,cpu_util_43,cpu_util_44,cpu_util_45,cpu_util_46,cpu_util_47,cpu_util_48,cpu_util_49,cpu_util_50,cpu_util_51,cpu_util_52,cpu_util_53,cpu_util_54,cpu_util_55,cpu_util_56,cpu_util_57,cpu_util_58,cpu_util_59,cpu_util_60,cpu_util_61,cpu_util_62,cpu_util_63,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781804.922393268,106.79492950439453,38500103.883913934,30951.557123954837,36509057.144258134,4049275.75870308,36.3,0.0,100.0,28.3,4.0,43.4,95.0,100.0,24.2,43.1,44.6,61.0,89.8,0.0,38.8,92.9,100.0,59.2,45.5,100.0,100.0,19.0,0.0,0.0,71.1,0.0,0.0,20.4,3.0,1.0,10.1,28.0,1.0,0.0,1.0,100.0,100.0,0.0,0.0,2.0,3.0,100.0,100.0,21.6,38.4,61.6,4.1,1.0,21.2,43.8,40.2,4.0,69.7,3.0,1.0,28.3,49.5,100.0,100.0,0.0,2.0,4.0,3.0,1.0,0.0,58.0,38.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,548.731,548.731,548.731,99,0.0,58.9437255859375,548.731,5
11781805.922430385,106.86551666259766,38511234.58120612,30932.851867505975,36485813.75860879,4050793.6469762116,36.66875,0.0,100.0,15.0,9.0,46.5,24.8,100.0,100.0,43.4,44.2,83.0,35.0,61.0,61.8,70.3,48.0,59.8,46.1,100.0,100.0,17.0,0.0,0.0,70.0,0.0,0.0,7.9,1.0,3.9,3.0,51.0,15.8,0.0,2.0,49.5,100.0,0.0,0.0,14.7,10.1,100.0,99.0,10.9,77.2,14.0,31.4,2.0,21.8,45.7,41.4,0.0,1.0,0.0,78.6,21.0,100.0,100.0,100.0,3.0,2.0,1.0,1.0,2.0,0.0,61.8,38.2,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,546.246,546.246,546.246,99,0.0,58.9437255859375,546.246,5
11781806.92285016,106.8543586730957,38529390.32424976,30923.019288834133,36471858.0249202,4049244.2284066104,35.859375,0.0,100.0,3.0,70.7,42.9,96.9,100.0,100.0,41.7,42.6,18.8,88.0,66.7,14.3,1.0,33.3,56.4,40.2,100.0,100.0,18.2,0.0,0.0,72.2,0.0,0.0,56.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,100.0,100.0,0.0,0.0,44.9,48.5,100.0,5.0,27.3,67.0,15.3,31.6,4.1,0.0,42.2,40.2,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,2.0,2.0,2.1,0.0,0.0,0.0,57.1,37.8,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.064,549.064,549.064,99,0.0,58.9437255859375,549.064,5
11781807.923064588,106.78974914550781,38570221.47575098,30930.36767210362,36479345.81742941,4050075.5515758516,36.1515625,0.0,100.0,6.0,46.9,91.9,85.0,70.7,70.4,43.3,43.7,70.7,5.9,96.0,27.0,52.0,8.0,58.0,46.1,100.0,81.0,18.0,65.7,0.0,5.1,0.0,0.0,41.4,1.0,0.0,1.0,0.0,13.3,0.0,3.0,100.0,100.0,0.0,0.0,3.0,100.0,100.0,1.0,36.0,96.9,8.0,3.0,5.1,0.0,45.7,41.2,2.0,3.0,2.0,100.0,42.4,99.0,73.7,100.0,0.0,2.0,3.0,0.0,0.0,1.0,58.2,36.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,550.075,550.075,550.075,99,0.0,58.9437255859375,550.075,5
11781808.923092352,106.9560546875,38610320.00034969,30937.141043006653,36486154.97691768,4050831.530329095,36.19375,0.0,100.0,23.5,37.6,60.6,55.0,70.7,73.8,42.7,43.0,73.7,31.3,100.0,50.0,89.9,1.0,59.2,45.0,51.0,100.0,1.0,71.7,1.0,17.0,0.0,0.0,46.9,3.1,2.0,2.0,1.0,10.0,3.0,3.1,65.0,100.0,0.0,0.0,34.7,100.0,100.0,3.0,40.8,1.0,0.0,5.0,98.0,0.0,43.3,40.8,96.0,1.0,56.6,100.0,5.1,49.5,2.0,100.0,2.0,2.0,1.0,0.0,0.0,0.0,61.4,38.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,548.587,548.587,548.587,99,0.0,58.9437255859375,548.587,5
11781809.923702188,106.91910552978516,38623497.0161448,30920.143795253713,36464930.386941396,4048475.095721266,36.7359375,0.0,100.0,45.5,48.0,39.2,67.0,28.7,88.9,45.2,46.1,27.0,38.4,99.0,29.6,71.3,44.6,63.0,52.4,100.0,100.0,0.0,71.0,0.0,18.6,0.0,0.0,4.0,3.0,1.0,3.0,0.0,34.0,0.0,2.0,27.0,100.0,0.0,0.0,45.5,100.0,100.0,17.0,11.7,35.3,0.0,9.8,32.7,68.6,45.7,41.8,92.2,5.1,9.9,100.0,25.3,100.0,9.9,93.1,3.0,0.0,3.0,0.0,1.0,0.0,64.4,38.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.379,549.379,549.379,99,0.0,58.9437255859375,549.379,5
11781810.924402384,106.91968154907227,38655652.45705905,30927.34478911683,36461637.6979686,4052202.662886048,36.6078125,0.0,100.0,46.5,49.5,74.2,45.9,16.3,100.0,42.0,44.7,13.1,100.0,39.2,89.9,22.2,12.2,63.7,50.0,100.0,100.0,9.2,27.8,0.0,51.0,0.0,0.0,8.1,0.0,1.0,2.1,13.4,1.0,2.0,0.0,100.0,52.0,0.0,0.0,56.7,49.5,100.0,10.3,34.0,3.1,0.0,13.3,99.0,0.0,45.5,40.6,64.9,3.0,66.3,100.0,39.4,100.0,4.0,78.4,48.0,3.1,1.0,2.0,0.0,0.0,64.4,39.4,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,640.772,640.772,640.772,100,0.0,58.9437255859375,640.772,5
11781811.92433931,106.90994262695312,38718061.13213048,30950.95222365698,36489469.5642685,4055295.7867788295,36.2703125,0.0,100.0,4.0,72.7,31.7,5.0,15.0,88.1,44.2,42.6,2.0,91.1,88.1,13.0,20.0,88.9,58.6,43.6,100.0,99.0,18.8,57.4,0.0,12.0,0.0,0.0,0.0,3.0,8.1,1.0,6.9,2.0,2.0,2.0,100.0,0.0,1.0,1.0,100.0,100.0,100.0,100.0,41.6,3.0,1.0,4.0,100.0,0.0,44.2,39.2,100.0,5.0,37.6,75.2,56.6,100.0,23.2,12.0,12.1,27.0,17.0,0.0,0.0,0.0,60.4,39.4,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,678.473,678.473,678.473,100,0.0,58.9437255859375,678.473,5
11781812.923941176,106.95431137084961,38763970.21381756,30961.326724346767,36501700.529714376,4056655.088057615,36.4015625,0.0,100.0,63.0,60.0,6.9,100.0,3.0,20.2,44.7,43.1,75.8,100.0,25.3,64.0,26.3,38.0,60.6,47.5,100.0,80.8,12.2,46.5,0.0,30.7,0.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,100.0,39.0,0.0,0.0,74.0,61.0,5.1,100.0,42.0,0.0,0.0,4.0,100.0,0.0,45.2,39.8,100.0,99.0,2.0,2.0,46.0,100.0,39.0,100.0,3.0,1.0,56.6,1.0,0.0,0.0,62.4,40.0,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,684.488,684.488,684.488,100,0.0,58.9437255859375,684.488,5
11781813.923470624,107.01881790161133,38799718.308075756,30963.56998816101,36504345.21431351,4056949.0078772306,36.621875,0.0,100.0,10.1,54.0,73.5,87.1,44.9,48.0,43.3,44.1,81.2,100.0,6.9,1.0,61.0,55.0,62.7,48.0,100.0,100.0,17.6,1.0,0.0,69.1,2.0,0.0,2.0,1.0,1.0,1.0,2.1,5.1,33.3,4.0,91.9,71.7,0.0,0.0,43.9,46.5,35.0,51.5,10.1,1.0,0.0,35.0,100.0,0.0,44.2,38.5,90.9,100.0,20.2,97.0,20.0,53.0,12.0,98.0,1.0,3.0,11.9,2.0,6.9,0.0,60.6,38.0,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,684.458,684.458,684.458,100,0.0,58.9437255859375,684.458,5
11781814.928855125,106.92189025878906,38609254.42822764,30785.23685919809,36291755.006344,4033322.570305406,36.3421875,0.0,100.0,4.9,75.5,52.9,97.1,76.5,100.0,42.5,43.7,49.5,37.9,70.3,61.4,60.4,34.7,57.8,45.1,74.8,100.0,16.8,51.5,0.0,21.6,2.0,0.0,1.0,18.6,1.0,2.0,30.4,5.9,2.9,8.9,47.1,100.0,0.0,0.0,2.9,34.7,53.0,40.0,25.5,2.0,0.0,7.8,78.2,43.6,47.2,40.4,100.0,100.0,0.0,100.0,11.9,44.6,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,59.2,39.2,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,606.587,606.587,606.587,99,0.0,58.9437255859375,606.587,5
11781815.923639769,106.91988754272461,39053749.2102034,31113.26676644355,36678459.22703766,4076299.352802793,35.7921875,0.0,100.0,3.0,86.0,100.0,48.0,64.6,100.0,41.7,41.7,27.3,62.0,81.0,56.4,55.0,47.0,54.5,38.8,100.0,100.0,17.2,71.1,0.0,0.0,1.0,0.0,13.0,18.8,1.0,2.0,29.1,2.0,2.0,2.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,2.0,81.8,17.3,1.0,13.1,33.3,1.0,42.3,39.2,100.0,100.0,0.0,86.0,11.1,0.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,35.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,553.956,553.956,553.956,99,0.0,58.9437255859375,553.956,5
11781816.924205732,106.91263580322266,38861000.11700015,30934.492226123035,36466529.29856698,4056839.9792186664,36.171875,0.0,100.0,4.0,0.0,47.1,100.0,100.0,100.0,42.3,41.2,74.0,56.0,87.0,11.0,29.7,26.0,58.0,44.0,100.0,100.0,18.0,42.0,0.0,29.3,0.0,0.0,1.0,33.0,0.0,0.0,18.0,23.8,2.0,2.0,54.0,100.0,0.0,0.0,49.5,100.0,100.0,1.0,29.0,69.7,0.0,31.3,14.0,4.0,44.3,40.8,100.0,100.0,38.4,75.8,48.0,0.0,1.0,22.8,2.0,0.0,2.0,0.0,0.0,0.0,58.2,39.8,97.0,97,97,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,547.534,547.534,547.534,97,0.0,58.9437255859375,547.534,5
11781817.931550438,106.92948532104492,38632176.02557019,30727.316891752987,36221134.41729813,4029540.211892956,36.1796875,0.0,100.0,5.0,31.0,2.0,97.0,98.0,100.0,42.7,42.7,40.6,1.0,14.9,72.4,26.0,48.0,58.4,43.3,100.0,100.0,17.8,28.3,1.0,43.0,0.0,0.0,2.0,0.0,21.8,3.0,16.5,5.0,17.2,3.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,84.0,16.8,0.0,14.0,30.3,5.0,44.2,39.2,100.0,100.0,98.0,4.9,12.0,85.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,38.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,545.827,545.827,545.827,99,0.0,58.9437255859375,545.827,5
11781818.930522876,106.96855545043945,38988931.53371095,30985.83986303501,36524699.38307344,4063311.3031685883,36.2484375,0.0,100.0,46.5,48.0,97.0,100.0,100.0,18.8,42.9,44.6,2.0,33.0,0.0,93.1,47.0,15.0,63.1,47.0,62.0,91.0,54.5,1.0,13.1,22.8,0.0,0.0,0.0,2.0,55.0,2.0,3.0,0.0,3.0,2.0,100.0,100.0,0.0,0.0,99.0,95.9,100.0,0.0,25.3,73.7,0.0,25.3,20.6,5.1,45.2,40.8,26.0,100.0,100.0,31.6,15.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,40.0,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,546.843,546.843,546.843,99,0.0,58.9437255859375,546.843,5
11781819.93111978,106.95148468017578,38958561.507455096,30935.534478480044,36465401.682693474,4056714.533851508,36.4296875,0.0,100.0,6.0,94.9,100.0,100.0,100.0,28.3,43.8,43.1,35.4,66.7,83.2,72.0,25.3,55.6,60.4,47.1,39.4,100.0,31.7,2.0,32.0,22.4,2.0,0.0,2.0,2.0,45.6,2.0,0.0,2.0,0.0,3.0,100.0,99.0,0.0,0.0,56.7,58.4,100.0,2.0,36.4,64.3,1.0,28.3,15.0,5.0,45.7,40.8,1.0,100.0,100.0,4.0,61.0,40.0,3.0,3.0,0.0,6.1,13.1,0.0,0.0,0.0,61.8,38.0,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,547.289,547.289,547.289,99,0.0,58.9437255859375,547.289,5
11781820.924912756,106.99931335449219,39261847.18125008,31148.338447421855,36715059.21020644,4084488.513394093,36.3,0.0,100.0,6.1,87.9,62.0,80.8,26.0,60.6,42.0,43.0,100.0,63.6,85.7,65.7,85.0,12.2,61.0,47.1,94.9,100.0,70.1,12.2,2.0,7.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,100.0,23.5,0.0,0.0,14.0,100.0,100.0,24.5,99.0,2.0,1.0,13.9,30.9,9.1,45.2,41.7,5.1,100.0,100.0,2.1,66.3,12.2,3.1,43.9,2.0,1.0,55.6,3.0,0.0,1.0,60.2,38.0,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.312,549.312,549.312,99,0.0,58.9437255859375,549.312,5
11781821.925438471,106.98926162719727,39032717.92135055,30939.73452273862,36467996.23357552,4057003.173268224,36.6140625,0.0,100.0,28.7,53.5,75.8,70.0,88.0,61.4,42.2,42.2,61.8,12.0,60.4,90.0,52.0,98.0,58.4,44.6,79.0,100.0,43.6,26.3,1.0,19.0,0.0,1.0,2.9,2.0,1.0,0.0,17.0,2.0,0.0,1.0,100.0,7.9,0.0,0.0,2.0,100.0,26.0,100.0,42.4,57.4,1.0,8.1,33.3,8.0,43.8,39.4,6.9,100.0,100.0,3.0,46.0,14.9,100.0,2.9,3.0,3.0,49.0,9.1,1.0,1.0,59.2,40.2,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.341,549.341,549.341,99,0.0,58.9437255859375,549.341,5
11781822.926091995,106.98764419555664,39060658.923821405,30935.78272502248,36463338.3350366,4056484.98989911,36.1265625,0.0,100.0,100.0,43.9,100.0,10.0,85.0,35.7,42.3,43.6,6.1,54.1,38.8,34.7,23.8,100.0,60.6,47.0,100.0,99.0,10.1,73.0,0.0,9.1,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,99.0,79.6,0.0,0.0,0.0,100.0,17.2,56.6,5.1,95.9,1.0,0.0,43.4,4.0,44.7,40.2,44.9,100.0,49.0,1.0,100.0,0.0,100.0,46.4,0.0,1.0,56.1,0.0,0.0,0.0,59.8,37.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,548.389,548.389,548.389,99,0.0,58.9437255859375,548.389,5
11781823.925069816,107.04345703125,39159161.660164125,30987.67494065796,36524502.56781164,4063289.407802125,36.1796875,0.0,100.0,37.6,58.4,41.6,20.8,100.0,98.0,42.3,43.7,36.7,58.4,93.1,3.0,68.0,85.0,59.8,44.7,100.0,80.4,16.2,71.7,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,32.0,51.5,1.0,0.0,46.0,100.0,100.0,1.0,0.0,87.3,13.0,23.0,20.8,4.0,44.8,40.4,2.0,79.2,2.0,43.6,100.0,1.0,100.0,98.0,0.0,2.0,53.5,1.0,0.0,0.0,60.0,39.0,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,550.171,550.171,550.171,99,0.0,58.9437255859375,550.171,5
11781824.929868244,107.01884460449219,38965110.7517763,30808.169241982763,36312923.0812979,4039751.5462018657,36.578125,0.0,100.0,44.6,27.0,100.0,7.0,100.0,80.0,42.7,43.1,100.0,36.0,67.7,1.0,81.0,38.0,60.8,44.1,67.0,100.0,20.0,64.6,2.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,100.0,78.2,0.0,0.0,2.0,99.0,86.0,15.0,1.0,24.0,76.0,23.8,21.0,5.0,42.9,40.6,3.0,1.0,2.0,67.0,100.0,48.0,100.0,100.0,3.1,1.0,13.9,43.1,1.0,1.0,61.2,38.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,551.383,551.383,551.383,99,0.0,58.9437255859375,551.383,5
11781825.929388473,107.0368423461914,39203846.86192519,30971.859394512216,36504681.88131749,4065182.3558898685,36.30625,0.0,100.0,3.1,19.2,7.0,89.9,96.0,89.9,43.7,43.1,30.3,98.0,89.1,85.0,74.0,47.5,58.6,45.5,79.2,100.0,1.0,72.3,1.0,16.8,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,61.0,100.0,0.0,0.0,0.0,100.0,60.2,1.0,2.0,99.0,1.0,1.0,42.9,6.9,43.7,39.8,21.2,67.0,4.0,5.0,100.0,0.0,98.0,100.0,1.0,1.0,3.0,0.0,55.4,2.9,61.4,38.0,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,551.014,551.014,551.014,99,0.0,58.9437255859375,551.014,5
11781826.924718624,107.08490371704102,39407549.29796287,31115.30376486614,36658356.98546023,4082295.7038141615,36.709375,0.0,100.0,31.7,59.2,72.2,33.3,68.7,81.0,42.6,43.6,58.6,26.5,64.3,10.2,44.9,36.7,60.4,46.0,100.0,100.0,5.1,55.8,6.2,24.7,0.0,0.0,2.0,2.0,1.0,1.0,18.4,1.0,0.0,1.0,1.0,100.0,0.0,2.0,58.2,100.0,100.0,1.0,1.0,16.2,84.8,19.4,33.0,3.1,45.2,39.4,9.3,100.0,62.9,22.7,100.0,53.5,41.8,100.0,2.0,0.0,1.0,0.0,57.1,0.0,59.6,37.1,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,639.571,639.571,639.571,100,0.0,58.9437255859375,639.571,5
11781827.925359,107.07565689086914,39231347.20486208,30951.17962164666,36463817.46321391,4060631.6708024475,36.4515625,0.0,100.0,21.2,35.6,17.6,73.7,80.0,73.5,44.2,42.6,100.0,0.0,61.4,0.0,100.0,82.0,61.4,45.5,100.0,99.0,16.2,2.0,60.0,23.8,2.0,1.0,4.0,11.1,1.0,3.0,2.0,0.0,0.0,2.0,94.0,97.0,0.0,0.0,13.0,84.8,100.0,3.0,0.0,2.0,100.0,4.0,17.0,26.0,44.7,39.4,31.7,8.9,69.0,10.0,100.0,100.0,1.0,75.0,1.0,1.0,12.1,2.0,29.3,0.0,61.4,39.8,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,678.039,678.039,678.039,100,0.0,58.9437255859375,678.039,5
11781828.926203577,107.08272171020508,39256263.050270446,30945.863825037475,36456377.76989748,4063895.725809183,36.4640625,0.0,100.0,5.1,71.0,28.3,90.1,100.0,41.2,42.7,43.1,44.0,54.9,100.0,23.8,91.0,56.4,59.4,46.5,72.7,100.0,1.0,0.0,72.4,17.8,1.0,1.0,3.0,45.0,0.0,1.0,1.0,9.0,1.0,0.0,100.0,100.0,1.0,0.0,3.0,6.0,100.0,4.0,3.0,1.0,100.0,5.9,2.0,42.0,45.3,40.2,58.0,95.0,57.6,5.1,100.0,100.0,24.7,6.1,5.0,2.0,1.0,1.0,0.0,0.0,62.6,38.8,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,684.385,684.385,684.385,100,0.0,58.9437255859375,684.385,5
11781829.926423812,107.18486022949219,39313707.728392266,30965.180369964644,36479134.00197605,4066432.4274766743,36.2171875,0.0,100.0,5.1,47.5,56.0,31.6,71.7,56.6,43.7,43.7,71.7,85.9,88.9,14.0,53.0,11.1,59.0,43.1,100.0,81.6,16.3,1.0,56.6,16.2,0.0,0.0,13.1,6.1,19.2,0.0,1.0,1.0,2.0,1.0,100.0,100.0,0.0,0.0,0.0,99.0,94.0,0.0,0.0,0.0,100.0,4.0,0.0,41.4,45.6,41.2,0.0,100.0,1.0,51.0,100.0,100.0,100.0,8.0,17.2,1.0,21.2,0.0,0.0,0.0,58.0,37.6,100.0,100,100,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,685.763,685.763,685.763,100,0.0,58.9437255859375,685.763,5
11781830.926173076,107.20766067504883,39365184.278744616,30979.767750837364,36496318.95020615,4068348.082347857,36.040625,0.0,100.0,43.0,45.0,10.0,17.8,93.0,90.1,42.3,41.2,90.1,23.0,58.4,58.6,20.0,28.7,58.6,45.5,100.0,100.0,4.0,1.0,67.0,16.2,0.0,0.0,2.0,3.9,2.0,3.0,1.0,0.0,1.0,2.0,82.4,100.0,0.0,0.0,80.2,100.0,2.0,55.4,0.0,1.0,100.0,4.0,0.0,42.0,43.4,39.0,29.0,71.6,1.0,100.0,100.0,71.7,100.0,5.9,5.0,0.0,2.0,0.0,2.0,0.0,61.0,39.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,624.233,624.233,624.233,99,0.0,58.9437255859375,624.233,5
11781831.925772004,107.15233612060547,39406829.98415885,30985.42739366016,36501807.86053273,4073057.5901851747,36.965625,0.0,100.0,48.0,36.6,5.0,100.0,40.2,52.0,44.8,45.5,77.2,34.7,25.3,53.9,44.6,93.1,66.0,52.0,100.0,100.0,51.5,2.9,43.6,37.9,0.0,0.0,4.0,0.0,3.0,3.0,17.8,2.9,3.0,1.0,84.2,9.8,0.0,1.0,20.0,100.0,44.0,100.0,1.0,83.2,16.7,13.7,0.0,40.6,47.7,40.6,5.0,50.0,5.0,100.0,100.0,16.7,100.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,66.3,40.8,97.0,97,97,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,556.051,556.051,556.051,97,0.0,58.9437255859375,556.051,5
11781832.925832992,107.16558837890625,39424331.56560134,30972.1110546137,36484942.83477585,4071175.7047336325,35.9171875,0.0,100.0,16.2,1.0,47.0,96.0,77.6,67.0,40.8,42.2,28.3,72.7,33.7,65.3,4.0,96.0,57.6,42.2,100.0,100.0,53.5,32.0,50.0,11.1,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,10.2,0.0,0.0,96.0,100.0,65.7,100.0,1.0,83.0,17.0,7.1,1.0,42.9,45.1,39.2,17.2,32.3,1.0,100.0,100.0,1.0,100.0,100.0,3.0,2.0,0.0,0.0,0.0,0.0,57.1,36.7,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,557.919,557.919,557.919,99,0.0,58.9437255859375,557.919,5
11781833.926256785,107.11912155151367,39442968.35598632,30960.87900395554,36471711.55307672,4069699.290947268,36.25625,0.0,100.0,11.1,91.0,100.0,78.0,51.0,30.6,43.7,43.6,71.7,4.0,65.0,43.4,29.3,34.3,59.0,45.5,33.3,100.0,29.9,42.9,57.0,18.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,82.8,12.2,0.0,0.0,100.0,56.6,100.0,100.0,0.0,82.8,16.2,43.4,0.0,4.0,44.7,41.2,15.8,15.2,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,1.0,4.0,0.0,0.0,60.8,37.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.619,549.619,549.619,99,0.0,58.9437255859375,549.619,5
11781834.926557302,107.07175064086914,39480767.346168905,30964.69457341399,36476206.268768795,4070200.8342115157,36.5734375,0.0,100.0,21.0,38.4,67.0,80.0,62.0,64.0,42.3,44.1,52.9,68.0,97.0,13.9,50.5,31.3,61.4,45.6,53.5,36.0,18.8,55.4,34.3,40.4,1.0,0.0,3.0,0.0,1.0,0.0,1.0,4.1,4.0,3.0,97.0,4.0,0.0,0.0,73.7,100.0,99.0,100.0,0.0,63.6,35.4,18.0,0.0,30.7,43.7,40.4,18.2,1.0,40.4,99.0,93.0,7.1,78.2,100.0,1.0,0.0,1.0,0.0,0.0,1.0,62.0,38.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,550.595,550.595,550.595,99,0.0,58.9437255859375,550.595,5
11781835.92622982,107.19025802612305,39538528.188692376,30985.147103337797,36499120.83500241,4072757.758194027,36.30625,0.0,100.0,9.0,64.4,31.3,87.0,36.7,77.0,42.7,44.1,15.0,35.0,81.4,85.0,0.0,59.0,59.2,48.5,32.7,100.0,2.0,69.7,43.0,29.7,0.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,9.2,2.0,100.0,4.0,0.0,0.0,6.0,100.0,100.0,100.0,0.0,9.0,91.0,5.0,0.0,43.0,46.2,38.9,29.3,22.5,79.2,100.0,48.0,36.0,90.9,100.0,0.0,0.0,0.0,1.0,0.0,0.0,60.4,38.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,544.476,544.476,544.476,99,0.0,58.9437255859375,544.476,5
11781836.927668892,107.23308944702148,39504441.257137604,30932.485919692346,36434735.78491943,4069663.460484377,36.3578125,0.0,100.0,10.0,22.0,84.2,86.1,83.2,67.3,42.3,41.7,26.0,65.7,60.0,92.1,26.5,11.0,59.8,44.6,63.6,100.0,0.0,72.3,17.0,54.1,0.0,0.0,0.0,2.0,4.0,2.0,19.0,4.0,2.0,3.0,100.0,5.0,0.0,0.0,42.0,67.7,100.0,100.0,0.0,16.8,84.0,17.0,8.9,26.0,42.3,41.0,2.0,19.0,100.0,88.1,2.0,2.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,37.0,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.089,549.089,549.089,99,0.0,58.9437255859375,549.089,5
