time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11775471.840186143,3.6431198120117188,86601522.70709932,197467.32651106015,2095425.7892390976,13002280.727368385,18.925,18.925,18.925,18.925,18.925,18.925,18.925,18.925,18.925,18.925,18.925,63.0,63.0,63.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,255.792,255.792,255.792,63.0,0.0,5.95703125,255.792,5
11775472.823241267,3.6431236267089844,88200095.67924088,201044.6771122004,2133300.512528994,13241462.946908481,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,70.0,70.0,70.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,257.514,257.514,257.514,70.0,0.0,5.95703125,257.514,5
11775473.83675841,3.6431236267089844,85584141.89790538,195013.96826403707,2069182.5629793163,12843480.83036771,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,18.662499999999998,65.0,65.0,65.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,246.977,246.977,246.977,65.0,0.0,5.95703125,246.977,5
11775474.837110508,3.64312744140625,86745916.9643034,197593.42781343125,2096413.857554489,13012506.326773763,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,19.9375,67.0,67.0,67.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,259.149,259.149,259.149,67.0,0.0,5.95703125,259.149,5
11775475.848819872,3.6431541442871094,85804428.70028792,195375.27970768852,2072879.8945151009,12866430.282751935,19.4125,19.4125,19.4125,19.4125,19.4125,19.4125,19.4125,19.4125,19.4125,19.4125,19.4125,50.0,50.0,50.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,243.425,243.425,243.425,50.0,0.0,5.95703125,243.425,5
11775476.849519512,3.6431541442871094,86781122.51442276,197534.7968889545,2095685.775828083,13007987.100745406,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,19.6875,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.494,241.494,241.494,47.0,0.0,5.95703125,241.494,5
11775477.847718198,3.643157958984375,87031301.6875818,198040.73351265542,2100936.4458809635,13040578.173847074,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,56.0,56.0,56.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,240.086,240.086,240.086,56.0,0.0,5.95703125,240.086,5
11775478.84965248,3.643157958984375,86739436.42764804,197302.36149856113,2093103.3468638356,12991957.883463418,19.8875,19.8875,19.8875,19.8875,19.8875,19.8875,19.8875,19.8875,19.8875,19.8875,19.8875,49.0,49.0,49.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,233.4,233.4,233.4,49.0,0.0,5.95703125,233.4,5
11775479.848404298,3.6431808471679688,87054045.35589294,197939.06412120807,2099772.9002686995,13033356.009870952,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,19.9125,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,239.119,239.119,239.119,47.0,0.0,5.95703125,239.119,5
11775480.847987097,3.6431808471679688,87014381.4737791,197783.51545045737,2098027.298769139,13022521.006813133,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,240.294,240.294,240.294,47.0,0.0,5.95703125,240.294,5
