time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,cpu_util_8,cpu_util_9,cpu_util_10,cpu_util_11,cpu_util_12,cpu_util_13,cpu_util_14,cpu_util_15,cpu_util_16,cpu_util_17,cpu_util_18,cpu_util_19,cpu_util_20,cpu_util_21,cpu_util_22,cpu_util_23,cpu_util_24,cpu_util_25,cpu_util_26,cpu_util_27,cpu_util_28,cpu_util_29,cpu_util_30,cpu_util_31,cpu_util_32,cpu_util_33,cpu_util_34,cpu_util_35,cpu_util_36,cpu_util_37,cpu_util_38,cpu_util_39,cpu_util_40,cpu_util_41,cpu_util_42,cpu_util_43,cpu_util_44,cpu_util_45,cpu_util_46,cpu_util_47,cpu_util_48,cpu_util_49,cpu_util_50,cpu_util_51,cpu_util_52,cpu_util_53,cpu_util_54,cpu_util_55,cpu_util_56,cpu_util_57,cpu_util_58,cpu_util_59,cpu_util_60,cpu_util_61,cpu_util_62,cpu_util_63,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11775934.161529917,81.23190307617188,102149248.66845357,200739.89020897142,2096190.160091643,13215823.89995278,13.418750000000001,0.0,100.0,33.0,80.9,2.1,5.2,1.0,57.0,50.0,49.0,42.1,26.9,1.0,1.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,78.7,2.0,0.0,1.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.1,50.0,0.0,0.0,0.0,0.0,6.2,40.6,0.0,8.2,2.0,0.0,1.0,0.0,0.0,0.0,34.7,39.0,62.0,62,62,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,244.987,244.987,244.987,62,0.0,6.4671630859375,244.987,5
11775935.16057722,81.23298263549805,102326490.08156008,201030.52105927243,2099151.854472962,13234496.457497505,13.303125,0.0,100.0,30.7,78.6,22.2,29.4,2.9,12.9,49.5,50.5,41.1,26.0,0.0,0.0,0.0,0.0,50.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,50.5,1.9,0.0,0.0,0.0,0.0,0.0,1.0,55.8,0.0,2.9,0.0,1.0,0.0,0.0,36.6,37.5,53.0,53,53,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,234.475,234.475,234.475,53,0.0,6.4671630859375,234.475,5
11775936.162688157,81.23296737670898,102046274.87046413,200415.9348387555,2092734.3722034355,13194036.237251347,13.6171875,0.0,100.0,3.0,79.2,53.5,1.0,4.0,36.7,50.0,51.5,28.9,40.6,0.0,0.0,0.0,0.0,49.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,85.7,1.0,1.0,0.0,0.0,0.0,100.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,36.4,51.0,0.0,1.0,0.0,0.0,57.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.4,38.8,55.0,55,55,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,234.072,234.072,234.072,55,0.0,6.4671630859375,234.072,5
11775937.161514906,81.23233413696289,102414540.89873798,201085.92413633817,2099615.3745300965,13237418.806607718,13.41875,0.0,100.0,2.0,84.5,55.2,3.0,1.0,34.0,49.5,49.0,21.9,46.8,4.0,0.0,0.0,0.0,50.5,48.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,77.9,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,33.7,47.4,0.0,0.0,0.0,0.0,10.2,0.0,0.0,42.4,1.0,0.0,0.0,0.0,0.0,0.0,36.7,36.6,54.0,54,54,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,237.555,237.555,237.555,54,0.0,6.4671630859375,237.555,5
11775938.160878228,81.23101425170898,102392267.9237133,200987.96465335417,2098488.0615787664,13230311.450734878,13.348437500000001,0.0,100.0,3.1,77.9,44.7,2.1,47.0,43.2,49.5,51.0,29.3,35.5,2.0,0.0,0.0,0.0,50.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,34.7,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.2,2.0,3.1,4.1,0.0,0.0,0.0,33.7,38.6,69.0,69,69,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,244.562,244.562,244.562,69,0.0,6.4671630859375,244.562,5
11775939.15122368,81.23381805419922,103357674.6328931,202822.15624683685,2117596.4364812328,13350783.783127774,13.8515625,0.0,100.0,4.3,83.5,14.0,14.1,54.8,1.1,49.5,49.5,63.0,41.4,36.4,0.0,0.0,0.0,55.7,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.1,1.1,1.1,2.1,0.0,80.0,2.1,2.1,0.0,0.0,0.0,100.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,34.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.3,6.4,1.1,1.1,0.0,36.3,38.5,65.0,65,65,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,243.409,243.409,243.409,65,0.0,6.4671630859375,243.409,5
11775940.14986758,81.23222351074219,102531541.09090744,201143.77120159398,2099999.811137323,13239842.55927984,13.7484375,0.0,100.0,2.0,79.4,2.0,5.0,0.0,0.0,50.0,51.0,63.3,34.4,55.1,1.0,0.0,0.0,51.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,78.6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,37.4,49.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2,4.0,41.4,0.0,37.4,38.2,64.0,64,64,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,260.9,260.9,260.9,64,0.0,6.4671630859375,260.9,5
11775941.153146716,81.23380279541016,102090420.57622091,200221.44654778333,2090297.6287626165,13178673.331339309,13.1734375,0.0,100.0,3.0,77.1,2.0,5.0,0.0,0.0,50.0,51.5,62.2,36.5,53.7,0.0,0.0,0.0,48.5,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.2,1.0,2.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.5,17.2,0.0,36.4,36.6,60.0,60,60,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,260.792,260.792,260.792,60,0.0,6.4671630859375,260.792,5
11775942.150163095,81.2309341430664,102764490.22844395,201487.16120254676,2103427.830163592,13261455.147984521,13.309375000000001,0.0,100.0,4.0,77.9,1.0,5.0,0.0,0.0,50.5,49.0,60.4,40.6,51.0,1.0,0.0,0.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.9,41.6,0.0,1.0,79.4,0.0,2.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.7,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,0.0,0.0,0.0,35.4,37.4,62.0,62,62,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,261.524,261.524,261.524,62,0.0,6.4671630859375,261.524,5
11775943.149521168,81.2336311340332,102556412.74298446,201030.04663948985,2098499.0834794226,13230380.940374171,13.66875,0.0,100.0,4.0,85.6,2.0,5.1,0.0,0.0,51.0,50.5,65.6,44.8,42.6,0.0,0.0,0.0,51.5,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,77.7,1.0,0.0,2.0,0.0,0.0,100.0,0.0,1.0,2.0,17.2,0.0,0.0,0.0,33.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,2.0,44.9,0.0,0.0,0.0,36.1,38.0,63.0,63,63,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,261.625,261.625,261.625,63,0.0,6.4671630859375,261.625,5
11775944.150618011,81.2413444519043,102413684.28669214,200693.87037116964,2094854.2741503287,13211493.068811351,13.50625,0.0,100.0,17.8,78.8,10.7,1.0,0.0,0.0,50.0,51.0,64.6,37.6,29.7,0.0,0.0,0.0,50.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.1,0.0,1.0,0.0,0.0,0.0,100.0,0.0,1.9,1.0,0.0,0.0,1.0,1.0,35.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.0,0.0,56.7,1.0,0.0,0.0,35.6,39.3,75.0,75,75,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,259.329,259.329,259.329,75,0.0,6.4671630859375,259.329,5
11775945.16444166,81.30878448486328,101168373.91769128,198183.38249959887,2068556.9943500683,13045645.575696036,14.1234375,0.0,100.0,24.0,79.8,67.0,1.0,2.8,0.0,49.1,50.0,12.4,21.7,42.7,0.0,0.9,0.0,50.9,51.4,1.9,1.8,0.0,0.0,0.0,0.9,2.8,1.0,2.8,47.7,0.0,0.9,3.7,2.8,0.9,0.9,80.2,0.9,0.9,0.9,0.0,0.0,100.0,0.0,1.9,1.9,0.0,0.0,1.9,2.8,35.3,50.5,0.9,1.9,3.7,2.8,0.9,2.8,2.8,1.9,0.9,2.8,2.8,1.8,1.8,0.9,37.7,38.5,51.0,51,51,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,231.178,231.178,231.178,51,0.0,6.4671630859375,231.178,5
11775946.161391677,81.23348617553711,102913458.26851743,201537.68645945186,2103567.845561794,13266446.432263738,13.296875,0.0,100.0,34.0,78.1,26.0,26.0,8.2,1.0,49.5,49.0,0.0,41.5,28.1,1.0,0.0,0.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.7,1.0,0.0,1.0,26.3,1.0,1.0,77.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8.1,1.0,3.0,0.0,0.0,0.0,32.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,37.3,56.0,56,56,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,238.169,238.169,238.169,56,0.0,6.4671630859375,238.169,5
11775947.13133316,81.25937271118164,105809972.9830019,207157.85822096962,2162142.8086448726,13635857.674051354,13.5390625,0.0,100.0,2.1,84.9,18.9,0.0,43.6,24.5,50.5,51.5,1.0,17.2,51.1,0.0,0.0,0.0,49.5,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,0.0,0.0,1.0,0.0,37.9,1.0,1.0,84.9,4.2,1.0,0.0,0.0,0.0,100.0,0.0,2.1,2.1,0.0,0.0,0.0,0.0,35.5,51.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1,0.0,1.0,0.0,0.0,0.0,35.5,38.8,49.0,49,49,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,241.854,241.854,241.854,49,0.0,6.4671630859375,241.854,5
11775948.163488597,81.23291397094727,99465177.70531647,194679.980088218,2031818.0033938817,12813945.962810243,13.6015625,0.0,100.0,3.0,77.6,1.0,0.0,29.3,60.6,50.0,51.0,4.0,18.0,48.4,0.0,0.0,0.0,49.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9,0.0,1.9,0.0,0.0,1.0,0.0,0.0,78.6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2.9,1.0,17.8,2.0,1.0,0.0,35.1,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,36.0,39.4,82.0,82,82,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,245.512,245.512,245.512,82,0.0,6.4671630859375,245.512,5
11775949.163451947,81.23299789428711,102701406.94555543,200949.36467484263,2097228.8621919537,13226468.742222302,13.34375,0.0,100.0,2.9,78.8,0.0,0.0,43.4,45.5,51.0,50.0,19.8,28.0,26.7,0.0,1.0,0.0,51.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.0,0.0,1.0,2.9,0.0,1.0,1.9,80.8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,43.1,2.0,0.0,0.0,1.0,0.0,32.7,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,0.0,34.7,37.7,54.0,54,54,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,227.825,227.825,227.825,54,0.0,6.4671630859375,227.825,5
11775950.16395535,81.23415756225586,102684124.58543755,200849.89172197029,2096096.8202423148,13223423.299575541,13.378125,0.0,100.0,2.0,81.4,0.0,0.0,24.2,66.7,48.0,50.0,9.1,34.4,32.3,0.0,0.0,0.0,49.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,83.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,35.3,18.2,6.1,0.0,1.0,0.0,31.9,48.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,36.1,37.0,53.0,53,53,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,247.055,247.055,247.055,53,0.0,6.4671630859375,247.055,5
11775951.161603272,81.23247528076172,103010199.97506711,201444.81381687714,2102096.2934238845,13318750.734115394,13.33125,0.0,100.0,2.1,81.9,1.0,0.0,58.5,32.3,50.0,50.5,14.7,24.7,28.4,0.0,0.0,0.0,50.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,78.1,0.0,1.0,1.0,0.0,0.0,100.0,0.0,13.5,2.1,41.2,1.0,0.0,0.0,33.7,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,35.8,39.6,64.0,64,64,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,245.547,245.547,245.547,64,0.0,6.4671630859375,245.547,5
11775952.164683286,81.2347297668457,102485547.0659513,200362.8794981321,2090712.5757053772,13246624.210133288,13.54375,0.0,100.0,4.8,78.2,6.7,3.9,26.5,63.3,50.5,51.4,35.6,2.9,31.3,1.0,0.0,0.0,50.5,52.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.9,10.7,1.0,1.0,1.0,1.0,1.0,78.6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,13.5,1.0,23.1,1.0,0.0,0.0,35.4,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.7,37.5,52.0,52,52,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,241.96,241.96,241.96,52,0.0,6.4671630859375,241.96,5
11775953.16539992,81.2316780090332,102760246.50377406,200836.07402190717,2095650.185626384,13277908.597992167,13.8296875,0.0,100.0,3.0,78.1,1.0,5.1,60.0,28.9,50.0,50.5,28.7,1.0,38.9,0.0,0.0,0.0,52.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,85.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,35.7,51.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.1,39.8,51.0,51,51,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,228.01,228.01,228.01,51,0.0,6.4671630859375,228.01,5
11775954.164646592,81.23418045043945,102944131.71787532,201140.52483035324,2098733.0347880977,13297441.337602712,13.6203125,0.0,100.0,3.1,84.5,28.6,3.1,15.2,44.8,51.5,52.0,10.2,0.0,60.2,0.0,0.0,0.0,50.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,30.0,2.0,2.0,1.0,2.0,1.0,78.1,8.2,3.0,1.0,1.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,49.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36.4,37.6,53.0,53,53,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,238.264,238.264,238.264,53,0.0,6.4671630859375,238.264,5
11775955.330508351,81.23262786865234,88261727.58141708,172403.80207228218,1798799.8861859548,11397083.653881323,13.234375,0.0,100.0,2.6,75.4,54.8,5.1,0.0,36.5,50.8,50.0,36.9,0.9,21.1,0.0,0.0,0.0,50.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.7,8.5,34.5,11.9,0.8,2.5,1.7,0.0,81.4,1.7,0.0,0.0,0.0,0.0,100.0,0.0,1.7,2.5,1.7,0.0,0.0,0.0,36.2,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,35.4,37.8,69.0,69,69,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,218.083,218.083,218.083,69,0.0,6.4671630859375,218.083,5
11775956.331651356,81.23649597167969,102819929.33286677,200771.5172031268,2094757.6820293022,13272253.750982532,13.484375,0.0,100.0,3.0,85.6,42.1,19.0,1.0,40.6,51.0,50.5,46.8,1.0,19.6,0.0,0.0,0.0,51.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,13.4,0.0,2.0,78.1,19.2,2.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.7,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.3,39.6,66.0,66,66,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,227.173,227.173,227.173,66,0.0,6.4671630859375,227.173,5
11775957.32372245,81.23130416870117,103793109.81204009,202617.5353938321,2113913.0176271237,13393620.760121856,13.4203125,0.0,100.0,60.7,77.5,32.6,13.2,32.2,24.4,49.5,50.5,2.2,1.1,0.0,0.0,0.0,0.0,49.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,1.1,0.0,2.2,1.1,0.0,84.4,10.9,46.8,1.1,0.0,0.0,100.0,0.0,1.1,2.2,1.1,0.0,0.0,0.0,31.8,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.1,0.0,0.0,0.0,0.0,35.6,38.9,60.0,60,60,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,257.713,257.713,257.713,60,0.0,6.4671630859375,257.713,5
11775958.303367732,81.2364273071289,105142985.82293852,205194.679837005,2140725.871362439,13563505.325585453,13.4890625,0.0,97.0,70.8,81.9,15.8,4.2,44.7,22.9,51.0,50.0,32.6,1.0,1.0,0.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,76.6,1.0,23.5,0.0,0.0,0.0,97.0,0.0,3.1,1.0,16.5,0.0,0.0,0.0,35.8,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,37.1,37.3,62.0,62,62,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,256.108,256.108,256.108,62,0.0,6.4671630859375,256.108,5
11775959.321646264,81.38241577148438,101185991.64113823,197418.48004831397,2059507.2317165441,13048909.100954043,15.4453125,0.0,100.0,36.7,81.4,41.0,3.0,35.1,47.4,49.5,49.5,17.6,13.1,2.0,0.0,0.0,0.0,49.5,50.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,85.9,1.0,0.0,0.0,0.0,0.0,22.0,22.0,100.0,23.0,22.2,22.8,23.5,0.0,33.7,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.3,37.0,75.0,75,75,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,258.723,258.723,258.723,75,0.0,6.4671630859375,258.723,5
11775960.324366668,81.38602447509766,102788590.46455264,200489.58724144165,2091462.3765143575,13251374.901196437,13.553125,0.0,100.0,26.5,78.6,32.0,24.8,36.4,34.0,50.0,51.5,0.0,1.0,0.0,1.0,0.0,0.0,50.5,50.5,55.9,1.9,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,78.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,16.7,1.0,0.0,0.0,0.0,35.4,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,1.0,0.0,0.0,0.0,36.3,38.5,61.0,61,61,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,256.572,256.572,256.572,61,0.0,6.4671630859375,256.572,5
11775961.320568185,81.33306121826172,103494043.35804586,201801.53970575752,2105148.3701694175,13338088.501620293,13.2921875,0.0,100.0,44.1,78.1,15.5,22.9,69.1,5.9,52.0,49.5,0.0,1.0,1.0,1.0,0.0,0.0,50.5,50.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,35.4,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,35.4,37.9,64.0,64,64,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,247.1,247.1,247.1,64,0.0,6.4671630859375,247.1,5
11775962.323271831,81.34378433227539,102855552.97526397,200499.9191558919,2091497.3311925717,13251596.371852934,13.5171875,0.0,100.0,29.6,82.8,5.9,35.4,49.5,41.4,50.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,49.5,51.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,85.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,34.7,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,34.7,36.6,67.0,67,67,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,262.952,262.952,262.952,67,0.0,6.4671630859375,262.952,5
11775963.322906774,81.33137893676758,103204033.45393221,201126.42280164076,2097917.861615129,13292276.451327106,13.653125,0.0,100.0,20.6,81.0,63.4,21.4,31.1,0.0,50.0,50.9,1.9,20.0,1.0,0.0,0.0,0.0,53.8,53.3,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.4,0.0,0.0,0.0,35.6,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.0,1.9,0.0,0.0,36.3,39.3,54.0,54,54,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,255.153,255.153,255.153,54,0.0,6.4671630859375,255.153,5
11775964.302610416,81.32934951782227,105337031.0477258,205225.3266117589,2140598.3495200607,13562697.35516226,13.4484375,0.0,100.0,4.0,78.4,27.0,34.7,16.0,16.8,51.0,49.5,49.5,16.2,0.0,0.0,0.0,0.0,49.0,50.5,56.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,78.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,35.1,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.0,2.0,0.0,0.0,0.0,34.0,38.2,54.0,54,54,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,243.788,243.788,243.788,54,0.0,6.4671630859375,243.788,5
11775965.333261289,81.3344497680664,100161700.4658818,195087.40090231792,2034784.091755971,12892264.831360098,13.434375,0.0,100.0,26.3,77.6,17.0,10.0,4.9,40.4,51.0,52.0,34.7,0.0,31.6,0.0,0.0,1.0,50.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,82.0,23.8,2.0,0.0,1.0,0.0,1.0,0.0,100.0,31.7,0.0,2.0,0.0,0.0,34.7,50.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.6,37.5,50.0,50,50,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,244.484,244.484,244.484,50,0.0,6.4671630859375,244.484,5
11775966.333684731,81.33015441894531,103220695.96298113,200981.8957090841,2096264.3524302703,13281799.920476165,13.3640625,0.0,100.0,54.5,79.6,37.4,0.0,4.0,0.0,49.5,50.0,38.8,2.0,30.6,0.0,1.0,0.0,51.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,81.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,42.9,15.7,2.9,1.0,1.0,32.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,37.3,65.0,65,65,0.0,0.0,0.0,6.4671630859375,6.4671630859375,6.4671630859375,228.311,228.311,228.311,65,0.0,6.4671630859375,228.311,5
